text,rating_1,rating_2,rating_3,rating_4,rating_5
"
 I've been studying with Mahin for about a year now and it has been some of the best time, energy and money spent on anything in my life. I've always loved to dance but never invested this much in any style and frankly exercise has never been my favorite word. Now I can't imagine not showing up every week for class. It's become a part of my life; keeping stress at bay and giving me an outlet for my creativity. Mahin challenges us every day but keeps the atmosphere casual and welcoming; working patiently with each student until they get it. She not only shares the steps of the dance but also it's cultural signficance really giving us an appreciation and understanding of it in context. If you are looking for a teacher who is patient, fun and challenging, I cannot recommend Mahin highly enough. You'll work your butt off in her class but I guarantee you'll enjoy it. Oh and I also wanted to add that she is very active in the local belly dancing community which is especially helpful to new students who find that they want to get involved and become a part of it. It's not required of course but the opportunity is there. ",0,0,0,0,1
"
 Great bar in the mirage hotel. You get half off drinks if you show them your Beatles Love tickets ",0,0,0,0,1
"
 This place was pricey, but worth every single penny! Honestly, from the above and beyond service to the amazing food, this steakhouse was one of the best dining experiences I have ever had in Phoenix. ",0,0,0,0,1
"
 Best coffee in town - and they are SO friendly and helpful. I really love this coffee and the fact that their drive-thru is fast. I am so excited that they've opened this location because there wasn't one near our house - and now we have a local Dutch Bros! This coffee rocks and the staff are spectacular! ",0,0,0,0,1
"
 Went to the Wicked Spoon on a Sunday night. Their price has recently gone up to $35. I think there are other buffets in Vegas which have better tasting food for less price. At first, the small dish thing looks nice. But here are some of my observations. Because most of the dishes are in its own small dish, all the food seems to be cold, from the lobster bisque I had to potato gatin.. also, since they are already portioned out, there is no way for you to try just a bite to see what something tastes like. So I ended up taking, but only taking one small bite and not finishing the rest because it either did not taste to my liking. Waste of food. The other thing is that there is only so many small dishes you can carry. So you end up taking a lot of trips to the bar. There were 3 things I really wanted to try from reading the reviews here... the crab claws, risotto, shu-mai. None of those things were available. In general, most of the dishes were very salty or very sweet. The lamb at the carving table was really tough and not edible. And the chocolate used in the desserts seemed like plastic. For me the best dishes were the cold shrimp cocktail (the shimp was bing and plump), and the spinach salad. Other than that, the food you get at the buffet at Green Valley Ranch is much more tasty (and cheaper too!) ",0,1,0,0,0
"
 Sushi and burger don't mix! ",0,1,0,0,0
"
 Tough to get a reservation but once you do it's great food and great service. Food items are small portions so I recommend having an appetizer and an entree w/ a side. Fun atmosphere. Great views of the Las Vegas strip. ",0,0,0,0,1
"
 First time here. I was recommended by a girlfriend at work. Super friendly staff. Loved how quick the process was. In and out in 15 minutes but never felt rushed. I've been a couple of places where they also use hard wax but this wax was definitely different. A lot smoother than any wax I've ever experienced. I had Jennifer. She was great and got down to business. I never once felt uncomfortable with her. She constantly checked to see how I was doing. ",0,0,0,0,1
"
 I hate to 2 star this place since the food really is exceptional, but in a city where there are a million restaurants willing to take your $100/head meal, you are going to have to do way better than just have good food. The bar staff really needs a lot of work here... The whole bar staff was clearly fake. You feel like you are the centerpiece of a southern belle dinner. The tone of their conversation to you, and the stupid jokes they drop could pass very well if you were on the croquet court hanging with the Docker's models all with pink sweaters worn over your shoulders. They were like airline stewardesses with plastic smiles chiseled into their faces. (Hopefully, one of those analogies rang a bell with you...). This whole environment made me feel ultra-uncomfortable, which of course made me very nitpicky... I sat down at the bar since I was dining alone, and the bartender asked me what I wanted to drink. I told him that I really liked traditional drinks, and wondered if he had something awesome in his back pocket that he could mix up. He told me that they made ""award winning"" appletinis, cosmos, and some other glammed up sugar bullshit. Seriously, this is the best you could think of?? minus 1. So, I asked him for a gin martini, and wanted to know what gin he had on the bar. He could only list the boring shit off the top of his head (tanq, bombay, etc.), he had to go sift through the bar to figure out the interesting kinds of gin he had. He then asked if I wanted a twist. This seems to be a major problem with Vegas since I got asked it at more than one classy place...martinis have olives. *ALWAYS*. If you ask if I want olives or a twist, then you clearly don't know how to make a martini. Minus another 1. He then makes my martini and gives me the check. No mention of food or anything. At this point, I'm convinced that he was trying to kick me out of the place. Like, to the point where I started looking around at how other people were dressed. I also thought about trying to find a mirror to see if I had a giant booger stuck to my chin. I nearly walked out after paying for my drink, but the bartender did notice *after I had finished the whole drink* that maybe I would want some food, and asked if I wanted a menu. I decided to give the food a spin, and was treated to a fantastic swordfish. Like I mentioned before, kudos to the chef...its sad that his great meal was really hurt by bad service. With the exception of the cool wine tower/cellar thing in the middle of the room, the bar decor sucked...it might as well have been a wall street bank. I dunno, maybe it would be cool if you were here for a business dinner, or if you wanted to shag your significant other. I couldn't think of any other party that may feel less out of place here. ",0,1,0,0,0
"
 What can I say about Execucar. I love their service. It cost just as much if not cheaper than taking a cab for me. I make a reservation on-line, get confirmation via email as well as a phone call the day before confirming my reservation. The cars are always nice, clean, and fresh smelling (yes that may seem weird but I have been in some cabs that were like WHOA!) The drivers are always in shirts, ties, and slacks and they are professional and courteous. I have never had a driver be late (knock on wood) and they have always gotten me to the airport on-time. Plus I get some frequent flyer miles added to my USAirways account for using them. Can we say bonus! ",0,0,0,0,1
"
 Pretty authentic Szechuan cuisine, appealing looking, unfortunately extremely salty. Service needs improvement. ",0,1,0,0,0
"
 Went here today and not only is the ambiance nice there staff much friendlier then any bake shop ",0,0,0,0,1
"
 Love the trainers! Trace is a great man baby to work out with... Boot camp and yoga are awesome! Sauna & steam room are a plus. ",0,0,0,0,1
"
 One of my favorite circle K s to watch for crazy things ",0,0,0,0,1
"
 Great Food.... Always, made to order and the gyro sauce.... I could eat everyday with almost anything.... Great customer service.... ",0,0,0,0,1
"
 I used to LOVE this outlet store. I have spent hundreds of dollars during my previous trips to Las Vegas here. But now they have very little have discontinued Disneyland park merchandise in the store. They said they may get some again around the holidays. So sad, I told a bunch of people I would bring them back a shirt from Disneyland and then.... poof... no adult sized shirts at the outlet! UGH!!! Please bring back the loads of discontinued park merch, please!!! ",0,1,0,0,0
"
 I have been here twice for haircuts. Both times left me feeling confident and refreshed! Mandi is amazing and so is Kim (an instructor). Can't beat the price or the customer service! ",0,0,0,0,1
"
 What I initially thought was going to be a quick stop for tasting a few brews before grabbing dinner, resulted in tasting a few brews and then having a few more. I'm not quite sure what I expected, but it surpassed all my expectations. My water glass was never empty (a pet peeve of mine), except when I was leaving. The bartender was the right amount of attentive. And the brews! Very good. I ordered the flight. The Fuggle (India Brown Ale) was my favorite from that bunch. Since they had more of their brews on tap, I tried Penguin, #2 Strong, and their Sour per reviews on here. And I've got to say...the #2 Strong was really delicious. I would highly recommend it to anyone. ",0,0,0,0,1
"
 Vegas ... how do you choose a restaurant? I think most of them are really pretty average for the outrageous prices (and I don't mind spending money on food - as long as it's good). My husband was immediately put off by the 10 minute wait for the waiter to get our wine order. I'm okay with a slow dinner, but if you're not, pay attention. The wine list was decent, nothing special. The wine my husband chose (even though I am usually the wine-chooser) was gone, so the waiter did a substitute for us that was okay. We had some oysters - they were $3 in the menu, but he informed us that they had just jumped to $4 because they were bigger (I'd hate to see what they were before, these were not large by any means). He had the tomato soup, which came with mini grilled cheese, he loved it. I had a filet mignon, cooked just fine, but wasn't that tender. He had the Tomahawk rib-eye, which was decently flavored. The sides were nothing special at all. Overcooked asparagus, mashed potatoes that need the sauce they served the steak with (first clue: steak needs no sauce if it is truly stellar). He had the mac 'n cheese, I am anti-cheese, but he liked it. The service was merely okay. If I am paying this much, I want a server with some charisma, though. This one lacked it. We didn't bother with dessert, it was just too ordinary of a restaurant for a $280 bill for 2. Go elsewhere for your money. ",0,1,0,0,0
"
 What a wonderful experience! Great staff and a great massage! ",0,0,0,0,1
"
 I went in alone after work for a beer. The place is lovely with a nice pub feel and it's in a part of town where very nearby tavern options are limited. The beer selection was great and the servers were sweet. But, I ordered the poutine for dinner and it was gross. Gravy came on the side and was overpoweringly oniony. Worse, the fries were covered with provolone and OREGANO. Just pounds of oregano. Blech. I'd go again for just a beer, but will likely avoid the food. ",0,1,0,0,0
"
 Came here because of DDD also, but found it disappointing. The suicide fries had nothing unique on them. It could have been a jarred suicide sauce for all I knew and was not that hot. Ordered the Stinger pizza and couldn't find/taste a couple of the ingredients (blue cheese, chicken finger hot sauce). Drinks were fine. Service was slow even though they weren't that busy on a Monday night. ",0,1,0,0,0
"
 Not impressed in the least. crowded for what? the food? NOT. old folks looking for their next victim to black widow. Must be. chopped california cobb was a small portion, but good for lunch. problem was they must have microwaved the chicken then mixed the whole salad together thereby rendering the chicken cool and the salad warm and grossly wilted. save your time and money and let the codgers stay here and socialize with randy and his wife at the next booth over. boo ",0,1,0,0,0
"
 This place is like being in Hawaii! Usually see alot of people I know. Comfortable enough to cruise around by myself! Food is reasonable & tasty! I enjoy coming here! ",0,0,0,0,1
"
 Massive Japanese buffet... Big selection, affordable... Just not very good... The miso soup is really bland and, I think a few times I had it, they ran out of the miso... So I just ended up getting warm water... The hot food ranges from bad to mediocre. The sushi - I'm afraid of eating buffet sushi... I've heard of too many horror stories about people getting sick from it - But, I hear that it's OK here... Nothing special... Maybe a little too much rice, but it's supposed to be fresh Service is fast and efficient. I wouldn't say that the staff is friendly... But it's not rude... The giant octopus sculpture thing is amazing though. +1 star for that alone. ",0,1,0,0,0
"
 We shop here all if the time. Great storefront toy shop. The owners are very nice and helpful with friendly advice. The selection of high quality toys is amazing!! It reminds me of what toy stores were like when I was a kid. My kids also LOVE the treasure hunt:). I would recommend this store to anyone looking for unique, high quality toys. ",0,0,0,0,1
"
 Rocco's has great pizza, and they are FAST with their takeout. My pizza order by phone is always ready in 15-20 minutes. The ""small"" pizza is actually quite big and a good deal for $9.99 - they have a Monday night takeout special on their large pizza that is an even better deal. The crust is a wee bit thicker than real New York pizza, but the cheese and sauce have amazing flavor. I am glad I gave this place a try because this is my new pizza place! ",0,0,0,0,1
"
 European Fusion? This is not - try Bohemian. I have seen better flatware in late night dinners. The very visible coke machine has to go. Food , so so. ",0,1,0,0,0
"
 I went here because we had a coupon for bogo buffet. We paid $20 even for two people. Pretty cheap for Vegas! OK, so we walk in and notice that it is a really pretty buffet. Decorated nicely, classy. But the food itself was really lacking. There was hardly anything vegetarian friendly, and very few options in general. One of the smallest buffets I have ever seen. I had whipped potatoes (generic), sauteed mushrooms (decent), and a piece of pizza (good but not worthy of $10), and a few random dessert cakes, as well as half a bowl of broccoli soup (meh). My boyfriend ate much more than me so it wasn't totally a bust, but for me, I still left with something to be desired. For a buffet they spent so much creating, they could really focus on the food. The two stars comes for the sweet but busy waitress. She gave us 3 refills and apologized for taking so long between refill 2-3. I wouldn't recommend this to anyone and I wouldn't go back. ",0,1,0,0,0
"
 I don't understand what all the hype's about. I think everyone just thinks it's amazing because they're all drunk and it's not expensive. Just regular sandwiches to me, meh! ",0,1,0,0,0
"
 Just tried this place out for the first time and boy was I impressed! I was on my way to the airport, running late of course... So I had the minimum amount of time to create the maximum amount of impact. The mission: to clean my ""hiking out in the desert with three dogs kind of dirty"" Subaru so that my parents from out-of-town could enjoy driving around for the next week. Los Olivios got five guys working on it for me and totally rocked it out!! I am crazy impressed and will definitely be back... Highly recommend! TIP: check in on yelp for two dollars off a hand wash ",0,0,0,0,1
"
 I love Morning Squeeze! 1) They serve breakfast even during lunch 2) Their Eggs Benedict is awesome 3) They have a dog-friendly patio 4) They have Gluten Free toast 5) Mimosas! I've tried almost everything on the breakfast menu, and it's all yummy! Build your own breakfast sandwich, eggs benedict, omelets... All the waitresses have been great (I say waitresses and not wait staff because literally the only people who work there are women under 30. Not sure what that says about the owner.. But I digress). Good location, cute decor. I don't have a single complaint! ",0,0,0,0,1
"
 Although I have just had my first visit, I can only say, what a relief. For over a year, after an auto collision, I have had minor aches, pains, and migraines. I have had several Dr. Appts with a family physician. Well after reporting all symptons, and ekgs and xrays, I hear nothing is wrong. So I make excuses. Maybe its migraines and weight gain from hormones or I need a new bed so my back doesnt hurt. My hands go numb because I had them in the wrong position, my eyes blur cause I need glasses, my foot hurts because of weight gain. Ugh. Then they gave me a questionairre for bipolar disorder and I didnt go back! So that was it. Long story short, life lead me to Dr. Blanton. Im overwhelmed and delighted to know I am not bipolar, I am in fact not crazy. We found the answers. And relief has begun. Thank you ",0,0,0,0,1
"
 Finally stayed here and wasnt impressed. I thought i liked the bed. It was pretty soft. So pull back the sheets to look at the mattress to see what kind it is what do i see, period stains. I was totally disgusted. I had highier expectations of this place. I checked in on face book and got a free drink at the bar, that was cool. The rooftop club is cool. The hotel room was a good size. But i probably wouldnt stay here again. the room was also far from the parking which i hate. This place is big too, easy to get lost. ",0,1,0,0,0
"
 We have been coming here since my son was 6 months old (he is now 2 1/2) This is the one place we can come and i feel 100% comfortable letting him run around and explore. The entire museum is kid friendly and has something in every corner. My son's favorite attraction here is not the giant play kitchen, the 3 story climber, or the huge arts and craft room.. but the simple noodle forest. He loves to walk back and forth through them and hide. The prices have gone up since we first became a member, but I still think the prices are well worth it ESPECIALLY in the summer when it's 114 out :) ",0,0,0,0,1
"
 The only reason I gave 2 stars is because my mom loves this place and I did get a pedicure there by Kim once which was great...that was 2 years ago. I came back to vegas to see my parents and my mom wanted to treat me to a pedicure so I said let's go here. We walked in and my mother said that she was getting a mani and her son (me standing right next to her) was getting a pedi. My mom got in right away with a sweet female stylist and the cute blonde girl who came in after us got seated for a pedi for a male stylist. At first I didn't care and I sat there, waiting. No update, no ""sorry for the wait,"" no existence acknowledgment at all for about 30 minutes. Next, after that 30 minutes of ignoring me, an older couple walks in and the lady wanted a pedi/mani, of course, she gets sat by another male stylist. So I spoke up and said, ""excuse me, I was waiting for a pedi as well."" His response, ""I don't do guys"" YOU DON'T DO GUYS?? Look I'm not gay, but I have no problem having a guy giving me a pedicure. How are you supposed to make any money if you have people working for you that don't do same sex feet?! Get the eff outta here. The worst part about this is IF only women do guys feet, and guys to women feet, why didn't the woman doing my mom's nails take my feet and the guy take my mom's nails? I'm no business owner, but I believe that's a loss of $40. Not sure what 5 years of management in the Navy for customer service get's me, but the customer shouldn't have to ask for updates. Someone should have at least said, ""sorry for the wait"" or something like that. You give the customer a timeline. Also, back to the pretentiousness of saying, ""I don't do guys feet."" If it is a policy, say that...that's it. ""Our company policy is that men don't do men's nails"" would be the proper response. People think people from Southern California are pretentious, just come here and you'll realize just how pretentious Vegas can be. I'm going to give my money to some viatnamese lady tomorrow and not go here again. Get Nailed can get nailed. Sorry mom, I know you love this place. ",0,1,0,0,0
"
 Great experience. I purchased an on line room for $43 (with resort fee and taxes, ended up being $70) but I felt like it was a total steal. The rooms are gorgeous, the pools are so relaxing (although we had a hard time finding chairs) and the bars are cool too. Me and my boo ate at culinary dropout which was soooo good. I love the Hard Rock brand. It's just really cool. ",0,0,0,0,1
"
 Do not get any eye treatments at this place! The front office staff is very unprofessional in appearance & demeanor! The office as a whole is terribly unorganized! I went for a regular eye exam a few days ago & now I'm having to get my eyes checked again because my left eye has been really itchy & irritated since my appointment! The only positive I have about this place is that they had a really cute frame that I wanted but that's it! ",0,1,0,0,0
"
 While I connect through McCarran regularly for Southwest flights, I've not actually checked in here in about 6 years. How things have changed. I'm thankful a colleague warned me about the ridiculously long security lines, otherwise I'd have likely missed my flight. Masses of humanity, slow security lines, and grotty bathrooms makes McCarran resemble the Delhi Airport. It pains me to think of what this airport will be like when the 30,000 new hotel rooms currently under construction are completed. Ouch. ",0,1,0,0,0
"
 Bad service!! First off the bar was sticky...a bit gross. Ordered a pork dish, but they brought me the wrong one...the guy down the bar got mine... For as expensive as this place is that's really unacceptable. Rather than make a fuss I said I was fine... There was no offer for a free drink or anything for the mistake...would have been a nice gesture... The waiter did say to someone that a mistake happened but we were both fine... He could have been much better. Overall the good was good but a bit heavy. The service was a total failure, ",0,1,0,0,0
"
 Tonight was date night. The BF wanted to try Tia Rosa since we have been awaiting the arrival for sometime now. It is within walking distance so of course we had HIGH hopes for this place. And we were pretty disappointed. Pros 1. Loved the decor. They went ALL out on this. Really does make you feel like you are in mexico. 2. The Bean Dip App was delish. We really LOVED every bite of it. 3. We went around 5 and was seated very promptly. 4. Margarita were pretty good but nothing to really rave about. Id prefer a mexican place with good margarita specials. 5. THey were quick and prompt with refilling my water. 6. The service was very prompt as far as getting our drinks and food to the table. Cons 1. Service. Our waitress was not the friendliest. I asked if she recommended a margarita and she really didn't have a good answer. Kinda pointed at a few things but there was no, ""O Yes, You should def try..."" I think being a new place in a new location the staff should be very informative and up beat.. When we ordered the enchiladas, we were told we could not have one beef and one chick. We had to pick one meat and one sauce. Not mix and match. Kinda odd, I said to her Ive never been to a place that doesnt allow that. Is there a reason? (bc maybe there is), she said I don't know. Ok then. I think with the economical status we are in, there must be more energetic upbeat people dying for a job. 2. Price. We had an app, 2 Margaritas, 2 entrees and split a friend ice cream. And our bill was $60. For that price I can think of a few place I would have much rather gone. 3. Chips. Each time we got chips there were about 15-20 per basket, the were constantly needing to refill them. Even with our BIG bowl of app bean dip, it came with about 20 chips and the bowl of dip was HUGE, the chip porportion was way off! 4. Extra sour cream, $1.00. WOW! And in the middle 1. Fried Ice Cream, it was friend ice cream with strawberries. I really prefer the honey over the strawberry anyday. Wasnt my fave. And I LOVE fried ice cream. 2. Chips and Salsa were ok. Nothing to rave, I would say average. I think with the place being new and in a great location, the management would be more hands on. I love more than anything when a manager walks the floor to check on the customers. I think that is AWESOME. But this didn't happen while I was there. In the end, I wanted to ask for the manager and tell them to go across the way and step inside Oreganos. BC those people that work over there are the friendliest and Happiest people Ive ever seen in the food service. I would say to give Tia Rosa a chance and see what you think But in my opinion, I've had much better as far as mexican goes. I look forward to the other side opening to see the menu and prices. I would def love to see if they have a happy hour bc Id love to go for the bean dip and Margaritas :) ",0,1,0,0,0
"
 If you want retirement center atmosphere and cuisine look no further! Every menu item has some weird twist to it (ex. tuna fish panini... On cranberry bread) which really made it difficult to order as their menu was already very limited. I even had to special order my caeser salad to NOT have anchovies on it. The art/furniture all look as though it was collected from someone's attic or garage sale, but for what it's worth the service was fine. ",0,1,0,0,0
"
 I always try the current 6 Dollar burger special they have. The food is always just so so. It always seems a little cold like they let things sit around too long before slapped together and tossed in a sack. They are always friendly and the interior is clean, but the food quality is sub-par at best. ",0,1,0,0,0
"
 After reading reviews I had high hopes for this place. Went here for lunch with a big group. The only good thing Id say was the fried sushi. Other than that the food was bland and not flavored very well. Two stars I guess for the lunch buffet price considering their variety of sushi. ",0,1,0,0,0
"
 Love every bite! Chicken and waffles melt in your mouth and they even keep the maple syrup warm for you! Hash brown are so tasty!!! You gotta go! ",0,0,0,0,1
"
 What more could I say about this place in leu of all other reviews? Well for one, I can say is this: For the price, the large quantity, taste and quality and great customer service gives this place a 5 star and no less. A must try for the newbies out their is the meatjun, fantastic! They recently added a Chinese Menu which, unfortunately, makes it much more difficult to decide what to eat. If you aren't sure what you're appetite is feeling like, the server an owners spend more than enough time to explain everything on the menu. Seating is sometimes limited due to locals who eat here on a daily basis but do not fear, expansion is near! The owners informed me that they will be expanding the restaurant this year to maximize seating occupancy! If you do find yourself waiting for a table however, the servers treat you with their famous boiled peanuts as an appetizer for the wait. They are also very attentive to their customers and always work quick to keep their customers satisfied. Last tip. If you see the owners son (cute boy with the nose piercing) say hello! He is the most friendliest server ever! And tell him Sam Kim sent you HAHA! ",0,0,0,0,1
"
 Its a must try when you go to Vegas. The one word that describes the dining experience is WOW. I made my husband take me there for dinner and he's talking about going back.. it's like an all you can eat tapas bar. Definitely try the Mac & cheese bar. The cream of garlic soup was different and delicious. ",0,0,0,0,1
"
 This review would be great for a small show, however they mostly book bigger acts that belong at larger venues and you can't see dick, or the performers. well maybe you can see the former but definitely not that latter. They do have a nice lady in the bathrooms though so you might wanna grab some $1's so you don't feel guilty that she has the water running and paper towels for you among other things. ",0,1,0,0,0
"
 I went to Luci's for the first time in 2011 and found the staff to very friendly and helpful. I only visited the eatery and not the store but I was impressed with the service and knowledge they had about the products they offered. ",0,0,0,0,1
"
 I love Balii Nails. I've been seeing Tina for about 4 years now. She is very consistent I always love my nails I never walk out the door feeling money has been wasted. I've see a few other nail techs over the years but hands down Tina the best. ",0,0,0,0,1
