text,rating_1,rating_2,rating_3,rating_4,rating_5
"
 Moira has grown on me. They aren't my favorite sushi in the the Valley, but they certainly try to be! Their location is much welcome in the Downtown Phx area. Now, I am a sushi snob, so I don't think they have the freshest cuts or the most creative menu. I do think that if you're downtown and craving sushi, (especially late night) they get the job done. If you want a really good bargain, hit their happy hour and reverse happy hour. You can eat a ton of sushi on the cheap and go home satisfied. If you're there for happy hour, try the White Blossom and the Vegas. Both rolls are not very ""authentic"" or ""traditional"" but both are very tasty. Off of their regular menu, I suggest you try their hamachi yellowtail sashimi with a side of Sriracha, the Sunshine roll and the Spicy Hana roll are both good choices too. Moira offers many exotic mixed drinks to tempt your palate into trying something new, but be careful of the prices. The drinks can run anywhere from $7 -$10 and add up quickly. If you're downtown and don't feel like driving far or detouring from the light rail, go to Moira for your sushi fix. They have some solid choices for your sushi craving. ",0,0,1,0,0
"
 After getting mediocre haircuts at places like Fantastic Sam's and Supercuts, I was in search of a professional salon. I found Boulevard Salon on Yelp! and decided to give it a try since it had so many great reviews. I made an appointment with Jessica and I was taken care of very well! She is a master at what she does and was able to finally cut my hair exactly the way I wanted! I highly recommend Boulevard Salon, especially Jessica. You definitely won't be disappointed! ",0,0,0,0,1
"
 My boyfriend and I visited Lollicup for the first time during the middle of the day in 115 degree weather. We were near heat exhaustion and needing a drink. We both got a bottle of water, which we instantly downed and a watermelon smoothie- the one made with real fruit. OMG- The watermelon smoothie was the most amazing, perfect thing on a ridiculously hot day. I can't remember the last time something tasted so good or so refreshing. It just hit the spot. Service was a little slow at Lollicup. We had one couple in front of us, but waited about ten minutes. It felt more intense because we were so hot! I would definitely go here again and will seek out the chain in my local area. Loved it! ",0,0,0,1,0
"
 Maybe I hit this place on a bad day. My wife and I stopped in here on a whim for a snack. We split a waffle with whipped cream and strawberries. The waffle was pretty good -- if a bit too sweet for our tastes -- but the tiny little shop was uncomfortable and the service less than cordial. The ""tables"" are thin wooden boards nailed to the wall and it was hard for us to sit and relax on the high rickety stools. I was also put off by the attitude of the young woman behind the counter. There were no other customers when we arrived and she was too busy with something on her smartphone to pay much attention to us. With almost a sigh of annoyance she took our order and prepared the waffle, then went back to her phone before we could even get the sticky, dripping plate of waffle and melting whipped cream back to the ""table"" (only three steps away). For a $5 waffle, I expect friendlier service, and a more comfortable atmosphere. Needless to say, I don't think I'll be going back. ",0,1,0,0,0
"
 Way over rated restaurant. We had dinner here Sunday on the patio. The service started out pretty good until I asked for a sample of one of the two beers they had on tap. The $2 charge was not worth the sample. Bottle beer selection was better than most but still pretty weak. We had a beet salad that was pretty good, a caprese panino that was bland, a baked penne that was equally bland and slightly overcooked, and Margherita Neapolitan pizza that was soggy. Over priced and over rated. If you must try this place then hit it for lunch when at least the prices aren't too bad. ",0,1,0,0,0
"
 Went for hibatchi and had reservations. They couldn't decide where to seat us and moved us twice. They wanted to put us with a group that started awhile before us and we didn't want to be rushed. Overall the food was very good but I would recommend Takumi in East Towne over this place. ",0,0,1,0,0
"
 I've eaten here twice now. I will continue to do so, as a group goes here Sunday evenings, and I enjoy the night out. But I'd prefer eating elsewhere. For starters, the burgers. I know people who rave about Red Robin burgers...nothing I've had here would set me to raving. The burgers are restaurant burgers; a bit better than McDonald's or similar, but nowhere near what I can do at home, and more costly. Nothing here sets it apart from any other mediocre restaurant style burger place. Of the two times I've eaten here, I once had the burger come pink -extremely- pink (like, 'rare'; I asked for medium. I think it was just rushed out of the kitchen because I ordered later than the rest of my party. If you don't like that, explicitly state 'no pink'), and the other time, there was a misunderstanding what I wanted (I asked for the Royal Red Robin burger, the waitress said ""You mean the cheeseburger?"" I didn't have the menu any more, and didn't remember if it had cheese on it or not, so said ""Uh...I guess?"" Apparently not), which wasn't exactly the restaurants fault, but was still really weird and kinda made it less appealing. That said, neither burger was worth the ~$10 I shelled out for it. I'm just...not enthused. ",0,1,0,0,0
"
 Not to bad.. not to bad at all.. you know me and chain restaurants don't get along very well. So when I was invited here by a friend I had already made up my mind not to hate this place but let it suck on its own. I ordered the Smokey Jack Panini based on my friends recommendation. Crunch toasted bread.. smokey bacon and turkey.. guacamole and tomatoes.. what else could top this off, a slice of pepper jack cheese. It didn't fucking suck! Now the free ice cream, that sucked! Might try it again for the salad bar.. looked very fresh and well stocked. ",0,0,1,0,0
"
 Had a little day date with my boyfriend. I got The Quiche of The Day (spinach, mushroom & Chicken) which was AMAZING!!! Came with a side salad. My boyfriend had the Honey Pecan Chicken with broccoli casserole and mash potatoes. Everything was wonderful. Looking forward to going back here soon ",0,0,0,0,1
"
 Lobster Me was just OK for us. I still think the lobster roll in Ogunquit, Maine is still the best and the freshest-tasting. We had a problem with the lobster bisque and Cajun fries arriving at our table. The lady offered us a free lemonade. That was nice! Note: The lobster bisque takes a while to prepare as it's soup in a bread bowl. I'm not sure why it was taking so long. Then, they forgot the Cajun Fries. Note: You cannot charge the restaurant meal to your room at the Palazzo / Venetian. That's too bad! Another Note: Go early for your meals 'cos they only have a few tables and chairs at their little restaurant space in the Grand Canal Shoppes. ",0,0,1,0,0
"
 Came here with a group of girlfriends and ordered family style. We had the barbecue with 3 meats, which was delicious, a noodle dish which was the best entree by far, and dumplings. The dumplings were served hot, with a sweet sauce, and they were really good. Everyone was pleased wih the meal, and no one complained about the price. The service was a bit slow though, especially since the restaurant was pretty empty. I would definitely go back. ",0,0,1,0,0
"
 The service is soo slow, a pet peeve of mine on a weekday lunch hour. Lunch time servers need to be on their best because business people need to be in and out of restaurants to get back to work. A party of 10 took an hour and 45 minutes... that is too long for people needing to be in court and in front of a judge. Food was good, but they carry Pepsi Products not Coke... just in case it matters, I asked if they had Coca-Cola and waitress said yes, served it to me and surprise it was not Coca-cola, it was pepsi. Probably try it again. ",0,1,0,0,0
"
 Wow. Came in the restaurant at 8:45 pm on a Saturday night to be told we would not be served because they close at 9 pm. I'm never coming back! ",1,0,0,0,0
"
 Service was good. Food average but overpriced. The pizza was not tasty and exciting and the side spinach tasted like it had too much flower. The shrimp diavolo was ok and Mac and Cheese was sweet, thick and blend. Would not go back. ",0,0,1,0,0
"
 We love SAUCE. A gift card brought us in and we have been back since. We have had great service and consistantly good food. Love the heaters on the patio - it was nice to dine out on a chilly night. Our new favorite place! ",0,0,0,0,1
"
 Muscle Maker Grill....Their motto ""Great Food with Your Health in Mind"". So, let's see what's really going on. I had a co-worker rave about this place years ago and at the time; they were just based on the East Coast. Well, now they're here and I was curious if my bud knew what he was talking about. Their menu consists of wraps, soups, salads, burgers, sandwiches, pastas, protein shakes, and smoothies. Also on their menu are the total calories for each dish. I had two meals. Meal #1: Premium Burger, Baked Potato, and an extra Chicken Breast. There was nothing really special about the baked potato. It was on the small side. I thought that the burger was as juicy and as tasty as it gets for a 90% lean burger. The highlight was the chicken breast. I eat a lot of chicken throughout the week. In my opinion, Muscle Maker's was one of the best clean chicken breast that I've had in a while. The meat was thick, plump, and grilled just right. Meal #2: Rocky Balboa Wrap. I only got this because one of the regulars and the employees suggested it. I'm glad they did. This wrap had chicken breast, turkey meatballs, cheese, and marinara. This isn't the cleanest meal on their menu, but perfect if you're trying to up your calories and at the same time get your protein in. Taste wise, this was pretty good. The restaurant is clean and they should be since they're new. The staff is great and there are a lot of them. This Muscle Maker is located near the 24 Hour Fitness, which drove a lot of post-work out diners here. So, it can get busy. Overall, I'm a fan will come back. I have an office just 5 minutes from here and when it's time to pound some protein, it's nice to know that there's a place minutes from me. TIP: -They deliver ($2.50 charge) -Recommended by HealthyDiningFinder.com -Prices are average ",0,0,0,1,0
"
 Essayer une premi \ u00e8re fois pour le club des oenophiles, j'ai beaucoup aimer mon exp \ u00e9rience. La formule toute simple \ u00e0 40$ nous permet de go \ u00fbter une dizaine de vins pr \ u00e9sent \ u00e9s par le sommelier ainsi qu'un importateur invit \ u00e9. De plus, on nous sers un amuse bouche et nous pouvons aussi commander pour compl \ u00e9ter. J'ai pu go \ u00fbter l'assiette de charcuterie, la soupe \ u00e0 l'oignon avec grilled cheese \ u00e0 l'epoisse ainsi que les os \ u00e0 la moelle, vraiment d \ u00e9licieux. La formule qui semble populaire se r \ u00e9p \ u00e8te avec des vins diff \ u00e9rents aux 2 semaines et peut \ u00eatre m \ u00eame plus souvent dans un avenir rapproch \ u00e9, vue la grande popularit \ u00e9. J'y retournerais d \ u00e9finitivement ",0,0,0,1,0
"
 Extremely slow pharmacy, even when not busy. ",1,0,0,0,0
"
 It's not bad. They make a decent cup of coffee. More positives: pastries are affordable; ample seating; nice back patio area; baristas are pretty cool. That being said, the best coffee in town (and some of the best pastries) is at Das Cafe in Urbana, which has theirs custom blended by Colombia in Champaign. So I guess Colombia really gets the credit on that one. ",0,1,0,0,0
"
 Way over priced. The deal here is to fill you up on overloaded French Fry's. The bill for 2 burgers, 2 Frys, and 2 drinks was $28.00. Even eating in, they must treat it like take out because our order came in a brown bag. So we had no tray, basket, or plates. They put the burgers in the bottom of the bag and filled 6"" of French frys on top of it. Way more than any one person would want to eat. Each order of frys looked like the equivalent of 2 whole potatoes. The only good thing I could say was the burger by itself was very good. It was cooked just right. Juicy and flavorful. Still, the price can't be overlooked. $28.00 for 2 people is too much for a lunch of fast food ",0,1,0,0,0
"
 lucky us. we got a spot on the patio overlooking the bellagio fountains. the unobstructed view was definitely the best part about the restaurant. besides the awesome view the food is solid but pricey (keep in mind you are in the bellagio). the tuna pizza is a MUST. it's crispy and has truffles. we also had the edamame with two flavors (the spicy one is pretty spicy) and three sushi rolls which were good but not amazing. not much to offer for dessert. ",0,0,0,1,0
"
 Earnhardt's Chrysler Jeep robbed me of my innocence. I went to Earnhardt's to test drive a Wrangler, and thus begins my first encounter with the demon seed known as Earnhardt's Sale's Staff. I was looking around the lot, and checking out different versions and years of the Wrangler when a somewhat smarmy but otherwise friendly salesman asked me if I was interested in a Jeep. I told him, that I was, but not interested in buying anything, just a test drive. He said that was cool, and asked me which one so I could drive it. I picked a white Sahara. He grabbed the keys from the front desk, got a copy of my ID and off we went. It was nice, but when he shot me a price of over 30K for the thing, I balked and said not a chance. So we went back to the lot and he suggested he take me to the back lot and look over all of the Wranglers they had to find one within my price range. At this point I didn't know jack squat about how much one should cost because I didn't expect to buy anything, but I played along. We finally found one that he told me was in my price range (I didn't tell him how much I wanted to spend, so how did he figure that out on his own?) and so had me test drive that one instead. It was nowhere near as nice as the Sahara, but the sticker said 23K so it wasn't as much of a shock to the system as the 30K+ was. Even still, I wasn't really interested at that price. Undaunted in his quest for a commission, he asked me if I had a trade. I said uh... yeah. His eyes lit up like a kid on Chrismas morning. ""Well, we could easily get the payments as low as you want them with a trade! Let's go run some numbers."" I replied,""Um... no I'm cool. I'll just take my car home"". Then he whipped out the phrase that ensnares hapless first time car buyers across the country into their web of high-pressure sales: ""What could we do to get you into this car Today?"" I said ""A payment below $200"". Now anyone who wasn't as naive as myself at the time, would know that no matter what the salesman says at this point, there's no way you can finance 23,000 for $200 a month without rolling it into a 15 year mortgage. Regardless, he assures me that that is possible. :| To make a long story short (too late I know) after 8 hours in a torture chamber filled with ""sales managers"" ""closers"" and ""finance guys"", I drove off in my bone stock Wrangler SE at a payment of $383 and a really bad headache. They told me I had gotten a GREAT deal, so they must be telling the truth right? Much like a bad one-night stand, everything looks much different the next day with the lights on. Too bad it took me a year to really scrutinze the deal they gave me. They sold me a Jeep that was listed at $17,995 for $17,995 with $5,000 of what was labeled ""Additional Dealer Markup"" in tiny little print at the bottom. However, since I never looked at the sticker myself until long after the sale, I didn't see it. My dealings with their service department have been equally lackluster and I have warded all of my friends, family, enemies, religious leaders, professors, random strangers, and pets to stay away from Earnhardt's. The only good thing I can say about Earnhardt's is that they have a huge stock. If you must visit them, find the model you want in their inventory, take a test drive, and then go to another dealer and get that car from them. No Bull? Yeah... except for the $5000 worth of bull on the sticker price. ",1,0,0,0,0
"
 Can't go wrong with anything on the menu. However the service was a little disappointing. On each visit there was a hiccup with either the food being brought out on a timely manner (e.g. appetizers should come out before the meal) or some confusion on the items actually ordered. Nonetheless I would recommend this place. Last warning, the space could prove a slight clusterphobic during peak hours. Great beer selection. ",0,0,0,1,0
"
 One of the worst buffets in Vegas. Way overpriced too. The crab legs were overcooked and rubbery. Not a lot of good choices there to pick from. Save yourself the trouble and hit up the Wynn or Mandalay Bay buffets instead. Both of those totally destroy this crappy buffet at Paris. ",1,0,0,0,0
"
 No thanks. One and done on a dare in early '08. Der, I do stoopid good every once in a while. My first room was an ""original"" yikes. Switched to a new one and breathed VOCs all night, yuck. Small casino, food, blah. Good connection from The Mirage to The Mall for some AC and a drink. Might work for you though. ",0,1,0,0,0
"
 CLOSED DOWN now Stacks kitchen occupies that space ----------------------------------------------------- The rave reviews never convinced me to give it a try. I'd think locals would line up for cheap great food, seems nobody else bought into the hype either? Having said this Hibachi grills were popular back in the seventies, the rest of the world has moved on ... for a reason ",1,0,0,0,0
"
 This restaurant is closed. ",1,0,0,0,0
"
 I'm going to a concert in a few days and I wanted a haircut before then. This was very last minute and the place I usually go to was completely booked. I called to see if this place had any openings and they got me a spot within just 30 minutes. Not to mention, they were very patient with me on the phone as I had to put them on hold several times. Erin was very patient and fixed my hair up even though I probably asked her to do something more to it at least five times. I have never been satisfied with a haircut before but finally this time finally did the trick. I loved my haircut. The price was a little more on the high end but it was well worth it for what I got and it looked very similar to the hairstyle in the picture. I would definitely love to go here from now on. ",0,0,0,0,1
"
 Butterfish is pretty amazing. ",0,0,0,1,0
"
 First off the bat there. the lady that took our order was not really paying attention to our orders. Hence is why im eating burgers with my friend right now that we did not order and got it wrong. My friend ordered a modernest. But she got a way different burger with jalapenos in it. Way to spicy for her and for her one year old daughter. I ordered the midevil burger with the biggest size of patty. Yet i got a burger the size of a mcdonalds happy meal burger. The fries where limp and soggy. The only positive part of this meal was the sweet potato fries. Also word of advice for the workers there, pay attention to your customers orders and pull up your pants. If i wanted to go see some thong and ass id go to a strip club. ",0,1,0,0,0
"
 Excellent studio! I generally only take the time to write reviews if I am OVERLY pleased or OVERLY disappointed and this is certainly an overly pleased situation. I have been going to Floo-id off an on for a few months. I wanted to try hot yoga for the longest time but really was too afraid. I didn't want to feel stupid or embarrassed if I couldn't do something. From the moment I walked in on a saturday morning, the instructor at the front, Jen, reassured me of what to expect and what to do if I feel like I cant do something. SCORE! From what I have heard, a lot of yoga studios in the valley can be somewhat pretentious and this place, is the complete opposite. I always feel amazing when I leave. I don't feel like anyone is looking at me weird or even looking at me at all. Great studio, Great instructors, Great atmosphere. Thank you Floo-id. ",0,0,0,0,1
"
 I was actually looking for another restaurant that no longer existed apparently so stopped in here on a whim because I was so hungry. I have the broasted chicken sandwich with an arugula salad and I have to say it was probably the best sandwich I have ever had. The bread was fresh and warm, the cheese on the sandwich was yum and hte sauce was not over powering. Would go back again if I lived here. ",0,0,0,1,0
"
 Ya know, it's really tough to enjoy a meal when your experience with the hostess rubs you the wrong way right when you walk in the door. We met some good friends there this past Thursday, and were there to use our groupon. They have a two year old - which normally isn't even worth mentioning, but that's where it went horribly wrong with the hostess. For some reason, she looked down on us - and not just because she's taller. Basically she said they had a table in the back where we wouldn't bother anyone with the ""child"". I realize that restaurants such as these are normally quieter, more intimate, less rowdy, so it's not what she suggested, it's how she said it. Our friend's child happens to be very well behaved, but she assumed we would be a distraction or a nuisance. The fact that she was a ginger, while not affecting her poor courtesy, is still worth mentioning. The server was attentive, for the most part, with the exception of drink refills. I can't comment on the quality of the steak, because everyone I was with who ordered steak ordered it wrong (medium well / well done). The food, for the most part, was forgettable, and unfortunately, we will not be back. Luckily it was a cheap night thanks to groupon!! ",0,1,0,0,0
"
 3 stars sounds just about right for this place. If I was rating it just on the quality of the room, 3.5 or 4 might sound right, but there are too many problems with the service (moreso the hotel's policies than the people). I stayed 3 nights in a room in the Carnaval Tower. For the price (averaged about $40/night for 3 weeknights), the room was quite good. It was spacious, clean, and had a nice bathroom. Let's get to the negatives. For one, I had to pay $28 to check in early on a Tuesday. I'm sorry, but that's bullshit. I understand how things work in Vegas, and that most properties that don't charge a resort fee do charge for early check-in, but I seriously dislike paying such a fee. Fortunately for Harrah's, I also dislike waiting in line, so I paid the money in order to drop my bag off in my room, and begrudginly paid the fee. I also think the casino here straight up sucks. The machines were too tight, and for a low-roller casino, the table minimums seemed kind of high to me. $10 was the lowest minimum I found for roulette, and all of the $10 blackjack games pay 6:5 for a blackjack, which is deplorable, in my opinion. That's really not even blackjack. I didn't eat at any of the restaurants while I stayed here, because they looked unimpressive. I could go on and on about how this place bleeds every last dollar out of its customers ($4.50 for a regular coffee from Starbucks?!), but that's how Vegas works these days. It would be unfair to criticize this hotel for something every other hotel in town does. At the same time, it would be nice to find a place on the strip that really does cater to the budget-minded gambler like Harrah's and Imperial Palace claim to. I've heard things are still like that downtown, but I'm not looking to be sitting at a table with a bunch of 70 year olds, so I'm not too anxious to find out. ",0,0,1,0,0
"
 I have been a patient at the Joint at Norterra, but the DR. there suddenly, and mysteriously disappeared. I hesitantly went to the Camelback location, because the Dr. that treated me at Norterra was the only Dr. that could adjust me well in many many years of getting Chiropractic care. To my complete surprise, Dr. Stuart, treated me and was able to get all my adjustments the first time, which is very difficult to do with my spinal history. I will continue as his patient as long as he will have me, and appreciate his dedication and expertise very much. Thank You Dr. Stuart. I have been to many Chiropractors in my time, and would highly recommend Dr. Stuart at the JOINT! ",0,0,0,0,1
"
 This place is like NEVER open! Are there like secret hours? ",1,0,0,0,0
"
 I joined this gym in January with my fianc \ u00e9. It was crowded but everyone expects that when you join a gym in January! It was a great experience then. The cardio cinema is really great. I wanted to do my review after about 5 months to get the full picture. Well the place is now so overcrowded with people just standing around and the people there are what people warn you about with North Las Vegas. Not comfortable at all coming except to go to a class and leave. I would not go there just to work alone any more. Also, there really needs to be a timer for the movies because on more than one occasion I had to actually call the front desk to ask for someone to come and restart the movie!! Sad to see this awesome gym go down hill so quickly. ",0,1,0,0,0
"
 Saw the show with the family tonight and it was better than even my lofty expectations. The kids had a blast right along with the adults. Not only are these guys truly talented but they are also down to earth and approachable. They came out after the show and mingled with the audience, signed memorabilia and took photos. I highly recommend the show and will definitely see it again. ",0,0,0,0,1
"
 I wouldn't consider this gourmet, but then again when I went to Hue in Vietnam I didn't have any gourmet style food. Maybe I don't know what I'm talking about. I can appreciate the authenticity of their food here. Though I can't say I'm a big fan. The taste just doesn't hit me with enough bang! The food was okay, but I must give them props for service. I enjoy trying to speak Vietnamese and the server trying to teach and encourage me to speak...haha. Yes, I'm still learning ..... Having it right inside Mekong Plaza is a big plus for this restaurant. I just wouldn't know how it would do elsewhere. - enjoy! ",0,0,1,0,0
"
 this is the worst Domino ever in life to even exist I'm staying at Circus Circus with my husband for vacation the delivery guy can't even come up to the hotel room he expect you to meet him at the valet then we meet him there he's not even there and has is going through a wild goose chase my husband goes to get his ice and see the different Domino's employees from the same shop that we order from delivering to the room right next to please anybody do not order from them on vacation or anybody living here in Las Vegas do not order from them the delivery guy told my husband that he had to give him a three dollar tip because he was waiting on him and when I tried to call the store back to the store can hanging up on us bad service bad employees terrible plus the pizza guy had our pizza in the back of his pickup truck his food handlers license should be revoked and he should be physically pulled away from any fast food restaurants if any health inspectors are reading this you should go in over there and have them searched enough said blow the dust off this place I'm done!!!!!!!!!! ",1,0,0,0,0
