text,rating_1,rating_2,rating_3,rating_4,rating_5
"
 When I am craving pizza, I always order a cheese pizza from this place. I have tried the pizza with toppings but be careful how many you have them put on because the crust is so thin and can't hold all the toppings so well. Now if you are a fold your pizza and eat it kind of person, ignore my previous statement! I'm just not a ""fold and eat"" kind of girl, and prefer cheese pizza anyway. Veggies are cut fresh and the crust is from back east. The garlic knots are so tough and hard they can break a window, I do not recommend wasting your money on them. The ""East Coast Calzone"" is actually pretty tasty and worth the money. I just ordered it today and really liked it. I asked for a side of sauce and it was really good. My hubby likes a lot of the chain pizzas, but I would prefer this type over them any day. If you go to http://www.uppercrustpizza-lasvegas.com/ then you can see the menu and check out what deals and coupons they have going on. I have tried the garlic knots several times and like I mentioned before, I just don't like them (wish I did) however the pizza and calzones hit the spot. ",0,0,1,0,0
"
 What can I say that hasn't already been said about this wonderful bar that smartly combines booze with movies. To be honest I didn't much care for the movie selection here, so I put off checking this place out for a while. A group of us decided to stop by ""Palace"" (held every saturday night at filmbar in the lounge) one nighte to see Djentrification spin (best dj in the valley!) some worldly jams. Filmbar doesn't look like much from the outside, but give it a chance! Inside is a totally different story! Beautifully decorated, they serve up some great local (and foreign) beers, and offer a very intimate atmosphere! Tuesdays offer stand up comedy, while Thursday through Saturday Filmbar plays host to some of the most talented disc jockeys Phoenix has to offer! Throwback Thursdays are really cool if you dig old school hip hop! We finally did see a movie here a few weeks ago... Melancholia. Pretty depressing flick, but interesting to say the least. ",0,0,0,0,1
"
 Feel as though this place was between three and four stars. The hungry housemates and I had a coupon for a free 12 inch pizza with purchase of any extra large 'za. With a 5 buck contribution from each, we had an X-large veggie with the free cheese pie. The double thick crust on the veggie was not noticeably thicker than the thin crust on cheese. Cheese pizza was better, somehow. Veggie tolerable, with all fresh toppings, but one housemate emphatically stated the cheese was the best plain pie she'd ever had. Not the best ever, but completely serviceable. Quick delivery for a Sat evening. ",0,0,1,0,0
"
 We just went for brunch and ordered their eggs benedict and french toast. The french toast was delightful and the only complaint about the eggs benedict was the sausage was more turkey burger than sausage. The kale was a unique touch, but my plate had a bit too much of it. Luckily, it was easy to remove the excess to my liking. The atmosphere was fine for a Saturday brunch and I really love the fact that they have only local beers on draft. Biggest complaint was that our waitress was HORRIBLE. It took her 15 minutes to take our order, and then we never saw her again, except for when she passed over our table every 5 minutes walking to her other two tables. We never had a single refill ofnour drinks, she never checked to see if our order was correct, never even acknowledged that we were eating there and when I finally flagged her down for my check, all she said was ""sorry"". (In my opinion, if you are overwhelmed with 3 tables, you should find a new career). We will go back to this place since the menu looks so good, but I can't see this being one of our regular places. ",0,0,1,0,0
"
 Via Brazil was a 3 star restaurant in my previous review 3 days ago. That's nothing to be ashamed about.... it just means the restaurant was nothing great, but not terrible TO ME. Yelp is a site for posting your opinions. But some guy named Dustin J. had to send me a private message saying: ""We are very sorry that Our Happy Hour is too expensive for you. Please visit McDonalds, Taco Bell and other fast foods if this is too expensive for you"" It took me a minute to figure out what restaurant he was referring to, but when I found 20 photos for Via Brasil, I figured it out Congratulations, guys, I will never return to your restaurant and will make sure nobody I ever talk to does either. Worst marketing ever. ",1,0,0,0,0
"
 The salesman, Will, was great. He was very easy going and knew plenty about the car we test drove. Unfortunately, his sales manager, Cassidy, was incredibly pushy and refused to give us a price on the car. He kept asking what our budget would allow and when we responded by asking what the best he could was, he wouldn't budge from the sticker price. That is, until we started walking out, then he started yelling after us to come back and we could ""finally talk."" It's ashame really. Car buying should not be so frustrating. ",1,0,0,0,0
"
 I was looking into doing a short sale or foreclosure for my home but wasn't sure which was the best option for me and my family. Becky Cholewka sat down with us way after closing time and helped educate us on the different options. She was extremely thorough in going over each one and was super patient, friendly and accomodating. She never made me feel like I was asking the wrong questions and never pressured us to leave even after we had taken up quite a bit of her valuable time. I will personally use her for all of my attorney needs going into the future because of her professionalism and willingness to help. Find a trusted attorney before you need one. Becky Cholewka of Cholewka Law has my business, and will get a recomendation to all of my friends and family. ",0,0,0,0,1
"
 No good beers. Wings are OK although the celery they served should have gone in the trash (like white and puny, way too far into the heart of the celery bunch)... Got a nice waitress when we moved from a booth (the first waitress told us that our baby's stroller was blocking the aisle (we were the second table in the dining room)). Have had onion rings here before which were good but today they had a weird and hard coating. Got a Greek salad which had almost no feta, icky black olives from a can (NOT kalamata) and the dressing was a balsamic vinaigrette and not a bit Greek dressing... I hear the zipparita are great but never tried them... ",0,1,0,0,0
"
 for some reason we went in thinking ""yay! coco's!"" because we haven't been there in like ohhhh... maybe 6 years! but walked out with a carrow's bag! ""like, huh!?"" so anyways... me and the bf decided to go out to eat some breakfast instead cooking at home. service and food was ok. i liked it better than going to ihop or denny's. bf had eggs benedict and i have steak & eggs with pancakes! :) our plates were cleared so i guess it was worth going there. ",0,0,1,0,0
"
 Kind of hidden in a non-descript shopping strip, this mom & pop place is a great find. I've only tried their meats - beef, lamb, and chicken. Lamb is the best. The choices are kind of limited. Seems like half the menu are kebabs, but they are so tasty. If the prices look a bit high, the portions that come out justify that. The grilled meats rest on a huge plate of flavored rice. I can usually save half for lunch the next day. Some of their desserts look tempting but I never have room for them. Maybe I will order some to take out next time. ",0,0,0,1,0
"
 I came to Vegas for a conference, and I did not stay here. I have been to Vegas several times, and I have never stayed here. Although the food and shopping are great, it just seems as though this is the first of the ""big"" hotels that is starting to go down hill. With all of the newer hotels around, it seems as though it is time for this big boy to get a major overhaul. At the time, I am sure that it was the best of the best, but over the last 20+ years, this place has really taken a beating. When compared to the Venetian, Bellagio, Wynn and others, this place is struggling to keep up. Several of the tables where we were gambling were also filled with very grumpy dealers. I can understand that higher buy in tables having a more experienced person with expectation of players knowing what they are doing. However when you are with a bunch of non gamblers, you go to the low buy in tables and expect a little bit of latitude in your play. I have even been impressed at other casino's that they are even willing to help you learn the games, thereby staying there longer to lose your money. Not here, and will probably be a long time before I lose my money here. ",0,1,0,0,0
"
 Overpriced upscale fast food. I spend my $ at better places... the food is average quality and overpriced... did I mention OVERPRICED? ",0,1,0,0,0
"
 Our family had dinner here before a Pirates game last night. We had been looking forward to eating here after reading many positive reviews. The service was excellent and the drinks were good. Our kids both had Mac & Cheese with the pulled pork (no chorizo) and it was ok, but too much cheese for the mac, and the pork did not work well with it. My husband had the Korean Reuben, and he said it was way too salty, as were the fries. He also said the pungency of the kimchee overwhelmed the sandwich, and he couldn't taste any of the other flavors. I had the fish and chips and they were awesome. The fish was skate, and it was really delicious - lightly breaded and fried, but not greasy. The taste of the fish dominated, and that was a good thing. The chips followed the theme of being too salty. Overall, it was disappointing. ",0,1,0,0,0
"
 Came here with a couple of family members on a Wednesday night. One of them had a gift card and was eager to give this place a shot. Its a good thing she had a gift card because the prices were on the high side. I sort of expected that given this place is in the Biltmore area, and I'm usually willing to pay a premium if the food matches the hype. Did it? The place was packed, so before I could even think about my food I had to shout across the table just to hold a conversation. Yeah, its loud in there. Our server was very friendly, though we had to ask her repeatedly to speak up to hear her over the noise. We started with the grilled artichokes with remoulade. This hit the spot since I love artichokes and each had a perfect char. For my main course, I got the French Dip (in part because my brother claimed it was the best in town). It was one of the better ones I've had as they used good quality cuts of meat for the sandwich. For dessert I shared a brownie with nuts and ice cream with the table. It was adequate, but didn't wow me. So let's get to the price breakdown. Artichokes? $13. French Dip w/side salad? $25. Brownie? $12. So before tip, it was $60 just for the food I ordered (never mind the food my other two family members ordered). Maybe its just me, but if I'm gonna drop that much dough, I'd better be getting a fantastic meal. The meal, sadly, was not fantastic. It was adequate, even good in some spots, but not fantastic. And the items I ordered were actually on the cheaper end of the menu. Most of their main entree items are $35 and up. What this place brings to the table in terms of friendly service, an elegant atmosphere, and artfully crafted food simply doesn't measure up in terms of intimacy, flavor, or prices. I might be tempted to try this place again on AZ Restaurant Week or another promotion when restaurants like this slash their prices, but would not come here again on a regular night. Not enough bang for the buck. ",0,0,1,0,0
"
 Overall, I would not return to this restaurant nor recommend it. Small tables and cramped. The waiter spoke so fast that we had to have him repeat the specials three times. He served us so fast that I got the feeling he really didn't want us there! We felt uncomfortable even asking him questions and pointing out our issues with one of the entrees. I had the veal piccata and it was perfect! The wine was excellent, but our other three guest where extremely dissapointed. The veal chop is much smaller than it used to be. One pasta dish was served very dry and at a cool tmperature. We sent it back. Bread was just ok. Not the amazing kind that you expect in an Italian place. The other dish was just so so. There are so many restaurants to choose from in this area that I won't go back. ",0,1,0,0,0
"
 I found Y.C.'s Mongolian BBQ to be decent, but not great. I'd go back, but it wouldn't be my first choice. That said, it's pretty good for Asian food in the greater Phoenix area. I've noticed a trend when it comes to people rating Asian food on Yelp! Those people from the area seem to rate the food much better than those people that are transplants. I was excited to try this place because it was a ""mongolian bbq,"" however it doesn't hold a candle to the B.D.'s Mongolian BBQ in Royal Oak, MI where I'm originally from. ",0,0,1,0,0
"
 Decor and service are nice, but food tastes either bland (like the bibimbap) or awkward (like the fried rice), depending on what you order. Even though I've been dragged here many times, the menu is extremely extensive, so if you're into Korean cuisine this place might be worth a try. It's just that, if the flavor of B-Won food is an acquired taste, I never got it even after repeat visits. ",0,0,1,0,0
"
 I live in Scottsdale and have a great neighborhood restaurant/bar. The owner, Heidi, is so accommodating and helpful! The view here is gorgeous and the food excellent. This is a hidden gem in the nook of Fountain Hills. There is live music on the weekends, very high quality all the way round. ",0,0,0,0,1
"
 i had the kowtom soup when it was snowing (too much) for me and it was DELICIOUS!!!!!! i burned my tongue eating it but i couldn't stop myself :). that is the only thing i order whenever i go there. and the greatest thing about nitaya thai is that a friend of mine now likes pad thai (not an adventurous eater). yay! ",0,0,0,1,0
"
 i stopped in this evening at the loathing thought of having to cook during finals week. I decided to walk in so i could take my time looking at the menu. I was greeted right away as i walked in, and my first thoughts were 'wow this place is really clean'. I stepped up to the counter and Jacob was eager to help me pick out something, making several recommendations of items on the menu he liked. I decided to go with the crispy chicken sandwich. When i got home and opened my box, i realized that this was the first time i had ever gotten fast food and what i ordered actually looked as good as the picture! the taste did not let me down one bit either! overall, Culver's appears to be clean, staffed well with employees eager to help and give great service, and the food exceeds my expectations of what i would expect from a fast food joint. I must say also that i have tried their custard on several different occasions from another location and they are fantastic! i am regretting not ordering a vanilla custard with oreos as i type this! ",0,0,0,0,1
"
 We loved Abe's Deli in Scottsdale and now that it's Miller's Deli & Grill (same owner as Abe's) in a new location. it's even better! Smaller store in a much better location. Menu has been trimmed down a bit (I miss the hot tongue sandwich), but all of the important items were kept and a few new ones were added. Very cozy and warm atmosphere inside a a great shaded patio (with large TV's) outside. Even though we live in Surprise, the 50+ minute drive is well worth it. Chompie's doesn't hold a candle to Miller's!! ",0,0,0,0,1
"
 The only thing I like is the salmon onigiri. Wide selection of noodle soups. Doesn't make me wanna spend money on soups that I can make better at home. Sushi hmm...don't think it's fresh. ",0,1,0,0,0
"
 I travel to CLT fairly regular on business. Went here with some co-workers and was disapponted. Waitstaff was not helpful with the menu. The food was mediocre at best. Had the paneer appetizer and it tasted like they were trying to make a McNugget with cheese. Sauces were tasty but now I wonder if they came from a can. If you really want great Indian food... Go to Copper. If you want McIndian go for it. ",0,1,0,0,0
"
 Food pretty good Beer not so much ",0,0,1,0,0
"
 Serendipity is having an appointment at my nearby optometrist and discovering that the new Rice Trax location is open! I'm a huge fan of Rice Trax, so I couldn't pass it up. The food is just as good as I remember. I ordered the Mochiko Bento. Obviously, it comes with Mochiko Chicken and adds two Teriyaki Beef skewers, two Chicken Katsu skewers, and a couple of Shrimp Tempura. This is all served on a bed of rice with some salad on the side. It's always too much food and I had enough willpower this time to only eat about half of the bento. No longer tucked at the back of an obscure shopping complex, the new location is much easier to find. It's right by DQ on the southwest corner of Rainbow and Robindale. The interior is bright and welcoming. The employees are friendly. This is all great news. ",0,0,0,0,1
"
 I use to go here once or twice a week when it was a hole-in-wall pizza joint and the owner worked there everyday. Really good pie and service. It had a perfect pizza joint atmosphere too. Then they got really popular, expanded, hired more help, churched the the place up and raised the prices. I stopped going when I had two back to back experiences with bad food and bad service. The last time I went there was for a large pie and my bill was $40. Now? Costco's pizza is better and a whole lot less expensive. ",1,0,0,0,0
"
 Just when I thought 7th Street Public Market couldn't get any better... then they go and do this. Insert slow clap here. Tank's Tap is a little u-shaped bar situated between Not Just Coffee and the new crepe place. A ton of local beers on draft and also some non-draft options in the cooler. My favorite part: they have a TV. Caught the first half of the Army-Navy game here on Saturday. Hungry? Grab food from one of Tank's many neighbors in the market and enjoy a beer at the bar. Or, take the beer outside for some people watching and soak up a beautiful afternoon. Parking tip: the market has a machine to validate parking at the 7th Street parking deck for 90 minutes. Validation is self serve and located next to Bonsai (the sushi place). ",0,0,0,1,0
"
 Went for the Zombie shooting thing with my buds and I was really pumped for it. The workers do a really good job of making you feel like you're in a first person shooter which got me pumped. There are 4 sections and you get 15 round for each section. I suggest taking your time and really utilizing your 15 rounds for each section because me and my friends didn't and it went by really fast. The zombies won't come up to you and hurt you but they do keep up with your pace if you run fast they kinda run fast if you run slow they run slow. Over all it was really fun i did feel like there was a lack of zombies in each section which was a bit of a let down. But when I did find any zombies it was cool trying to shoot them all. ",0,0,0,1,0
"
 My family and I have enjoyed being members of the Harris YMCA for about 10 years now. We have enjoyed summer camps, baseball, lacrosse, soccer, swimming, zumba, cycle classes and the exercise facilities in general regularly during that time. The staff is wonderful, and the facilities themselves are superbly maintained and run. The only problems relate to overcrowding. I regularly attend cycling classes in the mornings, and it has gotten to the point that I miss class and have to go back home (because I couldn't get a parking spot in time) about a third of the time. Bear in mind, that arriving ""in time"" means that I arr rive at least 30 minutes ahead of class time in order to stand in line for a pass. The problem is finding a parking spot in time. My wife has similar problems with zumba in the evenings, and finding parking for my sons soccer games has become almost impossible. Granted, the parking has been redesigned so as to allow additional capacity, but in doing so, they made the lanes and spaces very narrow. My car has been backed into once, narrowly missed several times, and sports multiple door dings from fellow members presumably all in a rush to make it to their classes/workouts/daycare on time as well. The annual membership drive makes me especially crazy, as this obviously pours fuel onto the fire. Between the parking woes, extra time involved to find parking, extra time to wait in line for class passes and damage to my car, the balance has finally tipped for me, and I am regretfully looking for a new place for us to work out. ",0,1,0,0,0
"
 We're so excited that we found a great, locally owned pizza place by our house. We ordered for the second time this evening. Our first time we got the buffalo chicken pizza, mozzarella sticks, and jalapeno poppers. Tonight we got the BBQ chicken pizza, mozzarella sticks, and chicken fingers. I highly recommend all of these items. They were all amazingly delicious! The staff is super nice and delivery is fast! I love this place! ",0,0,0,0,1
"
 Old fashion farm house feel ",0,0,0,1,0
"
 Checking into the Green Monster. Lines, Bling, Noise... Wait you are in ""The Signature""... Oh yes, this is much more civilized. Quiet, no casinos, no smoking! Room - excellent. Bathroom very roomy - Jacuzzi tub was incredible. Outfitted with a great kitchen, Bed very comfortable! Free Wifi... If I ever return to Vegas this is my new home. ",0,0,0,1,0
"
 My sister suggested that we go here for dinner since I'd never been. We went at about 8pm on a Friday night, and it was a 20 minute wait. We started off with Edamame (which you can never go wrong with) and this shrimp appetizer that was really good. The shrimp is lightly battered and fried, and then they put this sweet and sour sauce over it. I really wanted to try one of the asian noodle dishes, but the waitress they were about a 6 on a scale of 1-10 spicyness, so I wasn't even going to try. I was happy with what I got instead though. I ended up getting the asian cabbage salad with macadamia nut chicken on top and a bowl of turkey chili. The salad was really good, but I definitely will ask for light dressing next time (I don't like to much dressing). The chicken in the salad was delicious! And the turkey chili was yummy and not too spicy for my taste. We ended our meal with the brownie with ice cream. The brownie was so moist and soft. I normally don't like brownies in restaurants because they're often dry, but this was not the case. MMMMMM!!! ",0,0,0,1,0
"
 Love the store here, usually come for cheap dairy products. Enjoyed talking to different employees, treat you very nice and very friendly. ",0,0,0,1,0
"
 Went here last night to get their 44oz water and a snack before work. When I ordered I was told my total and to pull forward. I was in the drive thru line for OVER 35 MINUTES!! Finally about 10 minutes at a standstill I asked one of the servers what the problem was; to which he rattled off a few kitchen machined were out of order and there was nothing he could do and quickly told me he would ""just cancel my order"". I replied ""excuse me?"" He sighed and walked off. Finally about 30 minutes after I ordered I asked to speak with the manager, who was polite and the only reason my rating isn't ZERO STARS! I explained I am irritated I have been in line for over a half hour because the machines weren't working and if I ordered something that required that machine why didn't they let me know it might take a while since by this point I am late for work!! Needless to say, horrible management, even worse customer service and I will NOT be returning to this location!! ",0,1,0,0,0
"
 Way over priced. The deal here is to fill you up on overloaded French Fry's. The bill for 2 burgers, 2 Frys, and 2 drinks was $28.00. Even eating in, they must treat it like take out because our order came in a brown bag. So we had no tray, basket, or plates. They put the burgers in the bottom of the bag and filled 6"" of French frys on top of it. Way more than any one person would want to eat. Each order of frys looked like the equivalent of 2 whole potatoes. The only good thing I could say was the burger by itself was very good. It was cooked just right. Juicy and flavorful. Still, the price can't be overlooked. $28.00 for 2 people is too much for a lunch of fast food ",0,1,0,0,0
"
 Excellent burger avec des frites qui ont du go \ u00fbt. Les sauces sont maison! Grand choix pour les burger et tous aussi bon. En fait ce n est pas l originalit \ u00e9 du menu qui en fait un tr \ u00e8s bon burger mais les ingr \ u00e9dients 'frais' qu ils contiennent! Service tr \ u00e8s aimable. On ne peut pas appeler \ u00e7a un fast fond car c est un resto ou on a envie de rester et de se poser ( on en ressort pas avec l odeur des frites en prime ) ",0,0,0,1,0
"
 This place is a glorified fast food kind of place as I quote my sister, ""Hey, this looks just like a Chipotle!"" except for SkinnyFats has much more comfortable chairs and the space is really small. During the visit, we ordered a few items including... The Happy Mess - it's a bowl filled with truffle flavored fries, thin strips of steak and topped with tomato salsa and LOTS of blue cheese. The fries and steak themselves are really good with the ketchup. I don't think the cheese and salsa go well with fries but that's just me. Next time I think I will stick with the plain truffle fries instead. More Cow Bowl - a rice bowl filled with teriyaki beef, pineapple sauce and vegetables. They used too much sauce which made the whole plate super sweet and heavy. We hated this item. Ahi Tacos - I didn't try this item but my sister said it was okay. Not great, not horrible. Edamame with chili garlic glaze - The edamame was drenched in a sweet glaze. I think I prefer regular edamame with sea salt better. Over all - I'd come back here for fries but I'm not too crazy about the items we ordered. On a side note, they have fresh squeezed juice here and they're ~$9-10 per drink. That's pretty pricey! ",0,1,0,0,0
"
 I took the one hour city tour on the river for $12/person. This place is so hard to find, I almost missed the boat! My tip would be to come at least 15 minutes earlier than you would have originally planned for so you have some buffer time to find the place. It's definitely a nice way to get a very scenic view of the city! ",0,0,0,0,1
"
 Here's the thing about OPH - I love it and I hate it. Let's start with why I hate it. 1. There is always a long wait and they have a tiny waiting area so you end up waiting outside in the heat. 2. They only take cash. I'm a debit card kinda girl. 3. The staff is not very friendly and they do not accommodate special orders - they may have blueberry pancakes and banana pancakes on the menu but if you want blueberry-banana pancakes you're outta luck. 4. It never seems very clean. 5. It's overpriced. So why do I keep going back? 1. The food. They have really good pancakes. Damn it. ",0,0,1,0,0
"
 This place is little more than a warehouse stuffed to the gills with pinball and other types of gaming machines. It's no frills, it's a little stuffy and warm inside...but boy, I could spend hours and hours here. I LOVE pinball and getting to play all different kinds just turns me back into a 12 year old. It was hubby's 40th birthday and his request was that we make a stop here during our visit to Vegas. This was our third time visiting but he wanted to make sure we spent more time here than before. We dragged three other people with us who ended up having some fun too. An older gentleman makes his rounds every once in a while (the ""curator"" of this museum), checking to make sure everyone was having fun. He was a kindly man who offered refunds when a machine would take your money and not give you any games. I lost about a buck but didn't think about getting a refund since I think this place is not-for-profit?? A couple of us scored some stick-on moustaches from one of the vending machines (a giant gumball machine) and walked around with our new facial hair. The afternoon was quite a delight and I believe my husband was extremely satisfied with his birthday request. ",0,0,0,1,0
"
 This is the worst hotel on the planet...the cost was ok, but the customer service was not what I expected for my first time in las Vegas!! I would not recommend staying there...It is a cheap hotel (you get what you pay for ) and Employees there do not help you, The wallpaper is peeling off...there are holes and its dirty!! Overall had a bad experience next time I will enjoy another hotel where people help and welcome you when you just arrive after four hours of driving!!! Drink your coffee in the morning people if you know you need it and are not morning people...seriously common sense! ",1,0,0,0,0
"
 Fantastic ride! JoAnn and I would do it again in a heartbeat. Our Pilot was gracious, the picnic lunch is bit lite, but scenery will blow you away. We flew low, and close- at one point it seemed that we could reah out and brush the canyon walls with our hands. Only caveat, there is a sneaky fuel fee that is extra- 80$ this trip-it changes as fuel prices fluctuate. All in all, don't miss it and bring extra memory cards! ",0,0,0,0,1
"
 Inedible. You get a lot for your money but no reason to eat any of it, not good quality. ",1,0,0,0,0
"
 A may zing! ",0,0,0,1,0
"
 It's outlet shopping! what else is needs to be said? The unfortunate thing is this place is outdoors so during the summer it's super hot and you just keep hopping from store to store to cool down. They have misters on to help with the heat. I usually hit up Coach, Banana Republic, Gap and Ann Taylor. The list of stores is here: https://www.premiumoutlets.com/outlets/store_listing.asp?id=58 They have a pretty impressive list. A lot more high end stores than the other outlet in town. You'd have to go to the one in Primm to see similar stores (however, even the one in Primm is starting to lose stores to this location) ",0,0,0,1,0
"
 Good selection of ipas, good music, the chicken nachos were amazing. Came with a very generous amount of quality guacamole. Enjoy. Excellent service. ",0,0,0,0,1
